"Date","Austria","Belgium","Bulgaria","Croatia","Cyprus","Czechia","Denmark","Estonia","Finland","France","Germany","Greece","Hungary","Ireland","Italy","Latvia","Lithuania","Luxembourg","Malta","Netherlands","Norway","Poland","Portugal","Romania","Slovakia","Slovenia","Spain","Sweden","Switzerland","United.Kingdom"
2021-12-30,1267630,2089657,744298,709678,161779,2469951,783702,240334,263504,9529614,7109182,1170293,1253055,768449,5981428,275517,522351,102486,51070,3132745,391214,4094608,1358817,1807223,1367361,462152,6294745,1314784,1313628,12748050
2021-12-31,1270811,2105343,747108,715245,166827,2475729,802397,241408,270829,9761814,7150422,1210853,1256415,788559,6125683,276674,524427,103766,52473,3148315,394259,4108215,1389646,1808891,1371082,464048,6294745,1314784,1332615,12937886
2022-01-01,1274628,2105343,748184,720538,169159,2480736,823282,242123,277700,9980940,7176814,1240862,1256415,811840,6266939,276841,526628,103766,53503,3165793,396415,4120248,1412936,1810342,1374354,465711,6294745,1314784,1332615,13100458
2022-01-02,1278327,2105343,749540,720951,172697,2481832,831236,242552,281702,10039372,7189329,1258495,1256415,811840,6328076,277021,527906,103766,54250,3180329,399318,4127428,1424016,1811300,1374850,466554,6294745,1314784,1332615,13235401
2022-01-03,1281328,2133284,751458,722054,177721,2483762,840037,243236,286679,10106833,7207847,1294741,1262280,845897,6396110,277692,529212,105358,55062,3198835,404551,4133851,1434570,1813056,1376559,467565,6667511,1314784,1371062,13422815
2022-01-04,1284811,2151914,757710,727899,183178,2493145,865110,244733,296204,10371017,7238408,1344923,1264709,867199,6566947,279320,531687,106235,56209,3223325,412472,4145518,1460406,1816956,1381175,470960,6785286,1357753,1391814,13641520
2022-01-05,1290817,2179710,764476,736486,188380,2503374,893393,246221,306188,10693911,7297320,1388309,1269979,884855,6756035,281155,535177,108366,57131,3247900,420857,4162715,1499976,1821849,1385760,475027,6922466,1375267,1422932,13835334
2022-01-06,1300899,2206992,770001,745544,192157,2510796,919388,247863,315915,10952698,7361660,1422020,1276433,908672,6975465,283149,538619,110298,58275,3282772,428736,4179292,1539050,1827867,1389546,478860,6922466,1375267,1455174,14015065
2022-01-07,1309691,2231686,775525,749455,197401,2517475,937649,249592,323246,11275841,7417995,1451354,1282957,930598,7083762,285026,542456,112203,59061,3310662,434896,4191193,1577784,1833789,1391061,482927,7164906,1416650,1483212,14193228
2022-01-08,1318582,2231686,778701,758272,201360,2524171,950237,251239,332270,11579510,7473884,1489024,1282957,956720,7281297,286841,546314,112203,59823,3343146,440184,4202090,1613427,1839825,1394685,487437,7164906,1416650,1483212,14333794
2022-01-09,1325632,2231686,780417,765605,204372,2528146,969485,252517,338070,11875607,7510436,1507616,1282957,978104,7436939,287851,549285,112203,60386,3371037,444368,4213197,1639846,1844537,1397257,490784,7164906,1416650,1483212,14475192
2022-01-10,1336348,2286532,787178,767183,208559,2530917,983899,253775,344711,11963184,7535691,1535382,1297612,978104,7554344,288715,551188,116039,60823,3400076,450908,4220984,1660058,1848641,1398557,493289,7457300,1416650,1546877,14617314
2022-01-11,1347274,2307843,794240,775139,212074,2538298,1006295,255755,355258,12322734,7581381,1568215,1300994,1021303,7774863,290956,554246,117001,61255,3432119,460530,4232386,1693398,1857502,1401959,498506,7592242,1487291,1571481,14732594
2022-01-12,1359957,2347164,799943,785033,215271,2562235,1030638,257958,364470,12655210,7661811,1592460,1308877,1042212,7971068,293395,559595,118925,61928,3465463,472355,4248559,1734343,1866102,1405854,505929,7771367,1509230,1604371,14862138
2022-01-13,1376504,2347164,806977,794190,218374,2562235,1056389,260396,373398,12956857,7743228,1612869,1318093,1061116,8155645,295961,564181,121237,62390,3500915,483952,4265433,1774477,1875887,1409365,512793,7930528,1534797,1634258,14967817
2022-01-14,1393335,2410731,813840,802745,221416,2573945,1080003,262482,381673,13279505,7835451,1632641,1327014,1078181,8356514,298589,568737,123340,62906,3532768,496312,4281482,1814567,1885771,1411568,519714,8093036,1560363,1666441,15066395
2022-01-15,1410269,2410731,818229,811703,223767,2587147,1105037,264702,389770,13604085,7913473,1650088,1327014,1092736,8549450,301654,573484,123340,63409,3568999,504789,4298375,1852703,1895833,1414154,527311,8093036,1560363,1666441,15147120
2022-01-16,1427326,2410731,820608,817435,225738,2596439,1131206,267095,395472,13882214,7965977,1660871,1327014,1103489,8706915,303794,577588,123340,63710,3611351,512393,4313036,1884974,1903428,1417687,533334,8093036,1560363,1666441,15217280
2022-01-17,1442182,2484027,830604,818832,228881,2603766,1159986,269199,401722,13971316,8000122,1679705,1348233,1109818,8790302,305354,580748,127765,63998,3611351,523424,4323482,1906891,1911546,1419379,538325,8424503,1560363,1734346,15305410
2022-01-18,1458292,2521462,841785,826380,230856,2624121,1193479,271500,411849,14432833,8074527,1703396,1355084,1115585,9018425,309060,586197,129092,64377,3680896,538791,4343130,1950620,1928306,1421125,547013,8518975,1657611,1763497,15399300
2022-01-19,1476626,2575313,851945,836807,233082,2652685,1232238,274658,421013,14864061,8186850,1723496,1369974,1122428,9219391,314142,593342,131644,64719,3720816,554778,4373718,2003169,1944916,1431770,559312,8676916,1700336,1801522,15506750
2022-01-20,1504720,2642761,860877,848150,235364,2678767,1272864,278498,429525,15254588,8320386,1742363,1385500,1127951,9418256,319027,601383,134714,65005,3778287,571655,4406553,2059595,1964021,1438877,569620,8834363,1741710,1841317,15613283
2022-01-21,1529850,2697239,870751,859264,235364,2705754,1319695,282977,437573,15652063,8460546,1762870,1401457,1134548,9603856,324999,609126,137570,65311,3824344,596613,4443217,2118125,1983670,1447067,579480,8975458,1784005,1879319,15709059
2022-01-22,1559478,2697239,877381,869965,237260,2732453,1355815,287757,444869,16041383,8596007,1781203,1401457,1141237,9781191,330788,617325,137570,65596,3889669,609950,4484095,2176256,2003041,1454621,589458,8975458,1784005,1879319,15784488
2022-01-23,1586146,2697239,880228,877060,239073,2750865,1397833,291426,449237,16342997,8681447,1793311,1401457,1145968,9923678,335541,623753,137570,65869,3954299,622596,4518218,2221825,2017129,1462998,603341,8975458,1784005,1879319,15859288
2022-01-24,1609498,2830719,891277,878891,241888,2763800,1438181,296466,453833,16446852,8744840,1812384,1441385,1149660,10001344,339494,628370,143067,66071,4008459,641138,4547315,2254583,2029211,1464277,612017,9280890,1784005,1966600,15953685
2022-01-25,1634631,2878212,903676,887362,241888,2794245,1484771,301608,461001,16948487,8871795,1830263,1451102,1153666,10212621,345591,634929,144781,66394,4067075,665567,4584360,2312240,2048896,1478543,624851,9395767,1922990,2003262,16047716
2022-01-26,1661328,2939439,913592,899174,243818,2833961,1531518,307451,464394,17310548,9035795,1848223,1471276,1159271,10383561,354734,646763,147854,66708,4131630,690244,4637776,2377818,2083151,1494945,642342,9529320,1973485,2046465,16149319
2022-01-27,1699469,3007724,923466,909674,246354,2888827,1582551,313685,470665,17696796,9238931,1867935,1490489,1164536,10539601,363821,659556,150883,66938,4205649,714532,4695435,2443524,2114834,1512072,656569,9660208,2015276,2091306,16245474
2022-01-28,1735230,3055925,933337,919598,248941,2923680,1636206,319505,475431,18048584,9429079,1890296,1508358,1169645,10683948,372503,673034,153435,67167,4245093,736051,4752700,2507357,2146558,1529099,673154,9779130,2070456,2131077,16333980
2022-01-29,1773059,3055925,939212,929502,251125,2971107,1677289,326629,475431,18380982,9618245,1909880,1508358,1169645,10821375,382129,686347,153435,67357,4320257,751021,4804390,2566551,2176726,1546907,688336,9779130,2070456,2131077,16406123
2022-01-30,1806650,3055925,941814,935722,253350,2989436,1713485,332580,475431,18630430,9737215,1920992,1508358,1169645,10925485,388989,697856,153435,67548,4432484,765061,4852677,2611886,2196394,1562107,702201,9779130,2070456,2131077,16468522
2022-01-31,1835602,3155239,951965,937167,256746,3013454,1742569,337543,489870,18713087,9815533,1940723,1553405,1183008,10983116,392764,705158,157985,67717,4538279,781049,4886154,2689167,2216525,1569299,710821,9961253,2070456,2220539,17315893
2022-02-01,1861707,3184201,963108,944552,259784,3043084,1787935,344060,493114,19112755,9978146,1965719,1562827,1187216,11116422,401792,715474,159438,67966,4605248,804286,4925270,2718138,2256543,1593001,722648,10039126,2183910,2253288,17428345
2022-02-02,1889437,3229629,972260,954555,262867,3100462,1842936,351240,501152,19378646,10186644,1984544,1582517,1193156,11235745,412402,730245,161986,68193,4688119,827585,4981321,2771842,2292345,1617288,745980,10125348,2223115,2294471,17515199
2022-02-03,1933415,3267656,980402,963370,265945,3143912,1887161,358087,507940,19649274,10422764,2002206,1600411,1199217,11348701,422233,745657,163980,68433,4757035,849389,5035796,2829347,2325016,1639953,762840,10199716,2259656,2331213,17607832
2022-02-04,1967057,3296038,988518,971464,268852,3181709,1927340,366089,514892,19890150,10671602,2020846,1616846,1205914,11449601,432370,760533,165958,68647,4797157,870245,5083332,2882659,2356792,1660336,774584,10199716,2287785,2364613,17689885
2022-02-05,2003905,3296038,993255,979000,271420,3210488,1966530,373900,514892,20104692,10889417,2036869,1616846,1205914,11542793,442871,775255,165958,68842,4892041,883388,5129080,2932680,2385713,1686936,786957,10199716,2287785,2364613,17749999
2022-02-06,2037105,3296038,995436,983780,273634,3234571,2003042,380946,514892,20260131,11022590,2047849,1616846,1205914,11621736,450105,786158,165958,69000,4969660,893560,5163780,2976771,2401821,1705482,794443,10199716,2287785,2364613,17803325
2022-02-07,2067085,3344833,1003448,985050,273634,3243698,2037891,385567,534790,20303662,11117857,2066696,1650562,1221082,11663338,453751,794046,168988,69175,5350048,911212,5188184,3009717,2418779,1718369,800012,10395471,2287785,2433265,17866632
2022-02-08,2093012,3363890,1011588,990595,277864,3273375,2087689,391849,542262,20538622,11287428,2090383,1657615,1224862,11765767,464895,804300,170100,69361,5436575,937321,5223507,3027626,2455048,1743941,811174,10439302,2354455,2460036,17932803
2022-02-09,2122068,3386223,1018851,998463,280643,3311152,2142809,398519,546782,20504667,11521678,2109999,1671547,1230539,11847436,476730,818479,171452,69533,5523354,962407,5270363,3060477,2482394,1765914,816299,10502141,2372637,2489172,18000119
2022-02-10,2162487,3405839,1025129,1004804,283458,3340318,2196556,405101,559587,20834193,11769540,2129153,1684432,1236188,11923631,488329,830965,172502,69651,5603964,986855,5312450,3096708,2508860,1794150,828508,10555196,2389605,2515506,18162199
2022-02-11,2197838,3421081,1031660,1009973,285943,3363053,2244726,410210,569973,20957064,12009712,2146798,1695991,1242806,11991109,500126,843042,173419,69794,5674315,1009926,5348224,3126295,2531597,1818532,836088,10604200,2397330,2537734,18220515
2022-02-12,2231218,3421081,1035285,1015185,288063,3385250,2289076,415994,569973,21075675,12219501,2163240,1695991,1242806,12053330,510833,854681,173419,69901,5734472,1024379,5379551,3152099,2550348,1841934,843495,10604200,2397330,2537734,18266015
2022-02-13,2261101,3421081,1036824,1017915,290110,3396250,2327399,420604,569973,21162237,12344661,2174093,1695991,1242806,12105675,518622,863960,173419,70017,5789483,1035753,5401615,3172961,2562315,1858190,847777,10604200,2397330,2537734,18306859
2022-02-14,2286139,3447539,1042954,1018367,293040,3403469,2356873,423499,582383,21186090,12421126,2194453,1717072,1255571,12134451,522766,869035,174856,70089,5842989,1049811,5415088,3189891,2574384,1870119,851416,10672906,2397330,2586724,18348029
2022-02-15,2310227,3460301,1049543,1021777,295686,3451318,2399851,427010,586809,21186090,12580343,2216411,1721483,1250039,12205474,533871,876595,175408,70211,5906860,1068686,5437343,3198779,2596269,1891646,858670,10707286,2409081,2607052,18393951
2022-02-16,2336753,3473015,1054566,1027572,298235,3451318,2442799,435448,592765,21397630,12800315,2235920,1730366,1255303,12265343,545296,887068,176177,70328,5963238,1086614,5466198,3218215,2613716,1920150,863461,10744394,2414463,2628093,18447706
2022-02-17,2375594,3484518,1059192,1032033,300435,3468364,2483399,441941,600718,21489937,13035941,2255421,1738944,1260329,12323398,556891,894809,176736,70437,6012521,1103956,5495432,3239570,2629090,1943101,868142,10778607,2418560,2628093,18499058
2022-02-18,2406524,3494223,1063808,1035632,302739,3483932,2519057,448666,605046,21572490,13255989,2274025,1746424,1265124,12377098,567176,901787,177372,70516,6046118,1119204,5519411,3257373,2643614,1964411,871951,10809222,2422856,2664194,18546205
2022-02-19,2437153,3494223,1066413,1039157,304503,3497820,2552361,455636,605046,21649042,13445094,2289330,1746424,1265124,12427773,579168,911276,177372,70588,6082555,1128763,5540302,3274118,2655933,1985859,875747,10809222,2422856,2664194,18585423
2022-02-20,2462981,3494223,1067648,1041212,306219,3506076,2578051,459747,605046,21708045,13563126,2298926,1746424,1265124,12469975,585944,918117,177372,70665,6118542,1136409,5553989,3289278,2663630,2000643,878036,10809222,2422856,2664194,18616433
2022-02-21,2484817,3512212,1072493,1041524,308917,3523869,2606934,462728,622717,21717576,13636993,2317014,1759685,1276778,12494459,589763,922284,178507,70739,6153207,1151288,5563446,3299337,2671314,2010065,880073,10858000,2422856,2696491,18654572
2022-02-22,2506243,3520568,1077160,1043334,311239,3523869,2637414,467989,625463,21801326,13762895,2336615,1762878,1280058,12554596,601600,929307,179305,70829,6153207,1169037,5582217,3305484,2686089,2025646,882364,10880193,2431365,2711618,18695448
2022-02-23,2530015,3529041,1080571,1047108,313406,3538222,2666454,474550,629727,21866657,13971947,2353577,1769164,1284179,12603758,612920,938419,180376,70908,6193776,1186422,5602680,3319787,2697566,2052260,884830,10914105,2434783,2730037,18734683
2022-02-24,2565399,3537675,1083425,1049667,313406,3549479,2691663,478941,637658,21933357,14188269,2369396,1774676,1287908,12651251,624008,946310,181195,71003,6234953,1202017,5620946,3339225,2708315,2071372,887224,10949997,2437850,2747563,18773164
2022-02-25,2594032,3544034,1086328,1051697,315341,3559560,2714447,483955,637729,21991477,14399012,2385304,1779174,1292212,12693320,633960,953098,181903,71083,6272493,1217306,5637646,3351880,2717289,2083963,889202,10977524,2441142,2765218,18804765
2022-02-26,2623952,3544034,1087796,1053568,318773,3568717,2731806,487955,637729,22045100,14574845,2397187,1779174,1292212,12732680,644077,959177,181903,71179,6305389,1225866,5651596,3363373,2724480,2102420,891041,10977524,2441142,2765218,18804765
2022-02-27,2649152,3544034,1088520,1054596,320160,3574328,2748260,492149,637729,22087700,14682758,2405401,1779174,1292212,12764558,649504,963422,181903,71235,6332772,1231766,5660493,3373936,2728727,2112272,891950,10977524,2441142,2765218,18804765
2022-02-28,2671323,3557314,1091279,1054794,322516,3574328,2764838,494430,637757,22098808,14745107,2421664,1787544,1300422,12782836,653120,965873,183177,71275,6361626,1242160,5667054,3381602,2733484,2119358,892620,10977524,2441142,2801951,18886701
2022-03-01,2692641,3563841,1093920,1055943,324502,3587871,2783399,499083,657443,22166213,14867218,2438872,1789581,1303720,12829972,662644,971464,183802,71361,6398114,1257079,5680034,3385947,2741945,2134795,895174,11036085,2448182,2818720,18985568
2022-03-02,2720094,3563841,1096194,1058453,326611,3599534,2803857,504148,658559,22223910,15053624,2454429,1793120,1307062,12867918,673218,978454,184862,71455,6446603,1279169,5694767,3397759,2748777,2150666,897040,11054888,2451464,2842412,19029321
2022-03-03,2761187,3571579,1097298,1060078,328657,3608535,2803857,507711,664588,22282571,15264297,2470212,1796982,1311105,12910506,682118,984885,185707,71581,6504886,1289884,5708827,3408227,2754730,2164751,898947,11078028,2453936,2865436,19074696
2022-03-04,2793028,3586292,1099423,1061429,329674,3616640,2837501,511022,671773,22340070,15481890,2486262,1800046,1315100,12948859,689794,990997,186360,71679,6573195,1299549,5721316,3421312,2760332,2178234,900857,11100428,2455966,2890568,19119181
2022-03-05,2825103,3586292,1100811,1062953,331508,3624937,2853236,514067,671773,22393748,15674100,2499259,1800046,1315100,12990223,697548,996636,186360,71800,6640403,1305006,5734041,3437003,2765169,2190599,902744,11100428,2455966,2890568,19119181
2022-03-06,2856781,3586292,1101326,1063828,333238,3629515,2864063,515708,671773,22439076,15790989,2508472,1800046,1315100,13026112,701540,1000474,186360,71899,6707202,1308342,5741739,3452144,2768261,2197979,903686,11100428,2455966,2890568,19119181
2022-03-07,2884518,3601627,1103788,1063985,334822,3632095,2876288,517102,694142,22450311,15869417,2517111,1805898,1322591,13048774,704134,1003126,187971,71971,6771643,1315692,5747322,3462783,2771449,2203141,904459,11136425,2455966,2948689,19245301
2022-03-08,2911180,3609122,1105968,1065001,338517,3642514,2891763,520407,694142,22530160,16026216,2538168,1807285,1326946,13109527,712271,1008935,188748,72130,6837874,1325909,5760498,3468709,2776910,2216994,907630,11159574,2460783,2974778,19307014
2022-03-09,2945417,3609122,1107888,1067589,341383,3653041,2908721,523279,703052,22599285,16242070,2561503,1809917,1328644,13159342,719813,1016341,189830,72268,6912110,1333793,5774938,3484914,2781086,2231352,909863,11181510,2462952,3008537,19373884
2022-03-10,2996765,3629671,1109581,1069317,344856,3662117,2923030,525748,713103,22668331,16504822,2583366,1812294,1332701,13214498,726868,1023289,191006,72421,6986628,1341163,5788363,3500549,2784651,2246029,912193,11204125,2465099,3040668,19457976
2022-03-11,3047014,3640052,1111216,1070855,347876,3670380,2936856,527913,734262,22741033,16757658,2604626,1814362,1341826,13268459,733084,1029593,191964,72560,7055814,1346777,5799996,3514241,2787625,2258399,914427,11223974,2466577,3072758,19530485
2022-03-12,3096646,3640052,1112176,1072430,350688,3678771,2943947,529793,734262,22811557,16994744,2623628,1814362,1341826,13323179,739609,1032883,191964,72687,7115857,1349971,5811109,3527608,2790368,2269610,916712,11223974,2466577,3072758,19530485
2022-03-13,3140407,3640052,1112699,1073386,353002,3685973,2950605,531164,734262,22870593,17141351,2635614,1814362,1341826,13373207,742336,1035959,191964,72858,7168183,1351883,5818687,3540541,2791994,2278164,917820,11223974,2466577,3072758,19530485
2022-03-14,3178040,3658084,1115132,1073527,356784,3685973,2958497,532089,761110,22889446,17233729,2658296,1814362,1353733,13402905,744433,1038588,193939,73001,7214075,1357280,5823982,3549564,2794081,2282747,918762,11223974,2466577,3141904,19700952
2022-03-15,3212569,3658084,1117525,1074706,360078,3696837,2968444,534788,767220,22995380,17432617,2684916,1814362,1360015,13489319,750683,1044509,194846,73195,7266972,1363406,5836672,3554472,2798935,2295377,923011,11260040,2470254,3170937,19820181
2022-03-16,3252815,3683784,1119474,1077365,363792,3707588,2978029,536924,778617,23101166,17695210,2708610,1819264,1365467,13563466,755821,1051633,196296,73424,7327235,1368165,5851147,3569220,2802848,2309029,925939,11260040,2472068,3206975,19911155
2022-03-17,3316853,3696059,1121194,1079397,367743,3716181,2986355,538673,782912,23201324,17990141,2732866,1820767,1365467,13645834,761074,1057892,197701,73728,7380902,1372340,5863414,3584504,2806881,2322231,929013,11260040,2473707,3241348,20001627
2022-03-18,3368804,3696059,1122795,1081336,370311,3724368,2993571,540184,786312,23297675,18287986,2756487,1824089,1365467,13724411,765297,1063327,199202,74029,7435118,1376239,5875072,3598152,2810630,2333162,932155,11324637,2475687,3268953,20093762
2022-03-19,3419788,3707561,1123714,1083111,373658,3733099,2999923,541551,786312,23395779,18548225,2776192,1824089,1365467,13800179,769131,1068640,199202,74315,7476574,1378238,5885446,3610906,2813798,2344057,935373,11324637,2475687,3268953,20093762
2022-03-20,3462110,3707561,1124186,1084012,377356,3737891,3004907,542386,786312,23477062,18680017,2788654,1824089,1365467,13861743,771038,1071844,199202,74518,7511397,1379467,5891140,3622880,2816039,2351701,936847,11324637,2475687,3268953,20093762
2022-03-21,3499819,3728945,1126146,1084304,382642,3740174,3010128,543053,812017,23496196,18772331,2812182,1829928,1390177,13895188,772390,1074108,201718,74769,7543318,1383227,5895304,3631435,2818275,2355564,937936,11324637,2475687,3329950,20319434
2022-03-22,3531163,3741614,1128089,1085558,387315,3750636,3017529,545057,812224,23676973,18994411,2838891,1831423,1397885,13992092,777201,1078686,202577,75102,7583852,1387034,5905463,3635880,2823415,2366902,942954,11378784,2475687,3353754,20413731
2022-03-23,3568258,3757776,1129641,1087635,392019,3761164,3023820,546885,821536,23822533,19278143,2861993,1834268,1404929,14070450,780831,1084293,203861,75477,7626640,1390035,5915888,3650572,2827936,2379094,946340,11378784,2475687,3379845,20515998
2022-03-24,3623157,3771233,1131065,1089696,397205,3776874,3029228,548333,834038,23962674,19596530,2884100,1836919,1413798,14153098,784155,1088831,206044,75892,7665726,1393061,5924876,3665551,2832024,2390390,949640,11378784,2481736,3402297,20613817
2022-03-25,3664438,3782085,1132398,1091511,400534,3784532,3034882,549793,844713,24101868,19893028,2900334,1839358,1422945,14229495,786974,1093017,208223,76357,7700715,1395556,5933107,3678412,2835749,2399832,952479,11451676,2481736,3419549,20691123
2022-03-26,3701790,3782085,1133102,1093098,405706,3784532,3039204,551067,844713,24241385,20145054,2916892,1839358,1422945,14304111,789483,1096690,208223,76749,7728860,1396911,5939735,3689786,2838849,2408571,955473,11451676,2481736,3419549,20691123
2022-03-27,3734990,3782085,1133464,1094059,410020,3790322,3042563,551714,844713,24351559,20256278,2930321,1839358,1422945,14364723,790620,1099114,208223,77102,7753878,1397638,5943227,3701665,2840788,2414805,956742,11451676,2481736,3419549,20691123
2022-03-28,3760649,3807447,1134906,1094202,416514,3799158,3045935,552287,859477,24376241,20323779,2957810,1844581,1442877,14396283,791550,1100399,211280,77102,7775389,1399714,5945594,3709342,2842739,2418385,957720,11451676,2481736,3453885,20905515
2022-03-29,3781719,3807447,1136604,1095115,421603,3808101,3050431,553736,864815,24583965,20561131,2986882,1846311,1448812,14496579,794447,1103594,212390,77102,7806076,1402219,5952200,3713333,2847015,2426662,962199,11508309,2481736,3468289,20986171
2022-03-30,3807856,3807447,1137780,1097409,426377,3815526,3054842,555140,874135,24751850,20829608,3009333,1849217,1454182,14567990,796890,1107334,214099,78779,7833842,1404207,5957940,3726043,2850598,2434708,965295,11508309,2481736,3484702,21073009
2022-03-31,3842048,3851048,1138923,1099176,430726,3822035,3058773,556304,883676,24921161,21357095,3030429,1851871,1459425,14642354,798895,1110803,215831,79539,7859274,1405960,5962931,3738919,2853570,2443137,968109,11508309,2487852,3497499,21147425
2022-04-01,3868236,3851048,1139956,1100618,433217,3828021,3061773,557314,889626,25068545,21357039,3051531,1854198,1465150,14719394,800687,1113808,216979,80198,7881011,1407422,5966970,3750596,2856491,2450101,970541,11551574,2487852,3507309,21216874
2022-04-02,3890531,3851048,1140453,1101921,437111,3830621,3064625,558253,889626,25200659,21553495,3067354,1854198,1465150,14790806,802001,1116207,216979,80989,7897946,1408257,5969071,3761667,2858665,2456636,972899,11551574,2487852,3507309,21216874
2022-04-03,3909523,3851048,1140679,1102730,439964,3832289,3066705,558706,889626,25302925,21668677,3077711,1854198,1465150,14845815,802534,1117988,216979,81596,7910315,1408708,5969621,3771485,2860094,2460197,973876,11551574,2487852,3507309,21216874
2022-04-04,3923533,3881523,1141859,1102827,444174,3838868,3068971,559133,901336,25330573,21668677,3096135,1854198,1474374,14877144,802887,1118916,219390,82126,7921088,1410051,5970114,3778225,2861426,2462300,974694,11551574,2487852,3507309,21359681
2022-04-05,3935083,3881523,1142698,1103662,447161,3845597,3072334,560233,907786,25529204,21849074,3114591,1860159,1477112,14966058,804288,1121144,220034,82845,7935106,1411550,5971998,3781692,2864473,2468812,978134,11578653,2487852,3528689,21410305
2022-04-06,3950434,3881523,1143424,1105315,449877,3850902,3075548,561228,913476,25679132,22265788,3126856,1863039,1481171,15035943,805353,1123668,221555,83667,7948131,1412969,5973557,3792576,2866793,2474869,980451,11578653,2487852,3528689,21461556
2022-04-07,3971481,3915732,1144107,1106557,452334,3855898,3078295,562114,920692,25837924,22441051,3137714,1865607,1484321,15106066,806425,1125639,222804,84398,7960982,1413957,5975040,3803856,2868777,2480132,982784,11578653,2491980,3528689,21508546
2022-04-08,3987872,3915732,1144822,1107648,454362,3860064,3080975,562939,920692,25985800,22591726,3152477,1868007,1487164,15173707,807385,1127456,223666,85057,7971855,1414993,5976364,3813931,2870486,2484354,984838,11627487,2491980,3528689,21549830
2022-04-09,4001802,3915732,1145143,1108551,456126,3862322,3083432,563684,920692,26127490,22647197,3164995,1868007,1487164,15238128,808341,1129298,223666,85620,7981743,1415609,5977773,3824253,2871937,2488243,986719,11627487,2491980,3528689,21549830
2022-04-10,4014829,3915732,1145408,1109066,457585,3862322,3085154,564031,920692,26235144,22677986,3173630,1868007,1487164,15292048,808799,1130302,223666,86162,7988913,1415928,5978215,3834105,2872849,2490661,987527,11627487,2491980,3528689,21549830
2022-04-11,4025499,3943831,1146279,1109148,459839,3868477,3086959,564309,920692,26256894,22878428,3180556,1872664,1493066,15320753,808979,1131033,225562,86595,7995537,1416712,5978596,3841334,2873875,2491957,988066,11627487,2491980,3528689,21641004
2022-04-12,4032839,3943831,1147165,1109847,461531,3872522,3089642,565213,920692,26447656,23017079,3195887,1874206,1494814,15404809,809917,1132729,226339,87033,8001830,1417631,5980220,3845066,2875942,2495855,990788,11662214,2491980,3568616,21679280
2022-04-13,4042363,3943831,1147812,1110989,462945,3875994,3091899,565839,920692,26581294,23182447,3206948,1876946,1496910,15467395,811056,1134575,227528,87441,8006753,1418431,5981486,3857251,2877544,2498938,992497,11662214,2491980,3568616,21715116
2022-04-14,4054989,3972963,1148362,1111823,464366,3875994,3094158,566467,949583,26718636,23339311,3216256,1879480,1498834,15533012,811868,1136089,227536,87872,8011448,1418814,5982664,3869796,2879021,2498938,994164,11662214,2495996,3568616,21747638
2022-04-15,4065438,3972963,1148971,1112491,464366,3880556,3095605,566923,949583,26844030,23376879,3224479,1879480,1498834,15595302,812686,1137471,229311,88244,8015576,1419096,5983864,3881346,2880276,2504931,995515,11662214,2495996,3568616,21747638
2022-04-16,4075415,3972963,1149225,1113135,464366,3881644,3097015,567183,949583,26955613,23416663,3232496,1879480,1498834,15659835,812877,1138855,229311,88558,8019071,1419507,5984940,3893109,2881322,2505968,996832,11662214,2495996,3568616,21747638
2022-04-17,4084222,3972963,1149447,1113517,464366,3882395,3098622,567463,949583,27042263,23437145,3238169,1879480,1498834,15712088,813176,1139639,229311,88558,8021909,1419729,5985251,3898232,2881904,2506879,997395,11662214,2495996,3568616,21747638
2022-04-18,4091716,3972963,1150342,1113547,464366,3883280,3098622,567644,949583,27062073,23459628,3242037,1879480,1498834,15730676,813243,1140124,229311,89028,8023984,1420033,5985517,3905880,2882590,2506879,997766,11662214,2495996,3568616,21747638
2022-04-19,4097345,3998722,1151011,1113663,465787,3886876,3101637,568335,949583,27083370,23658211,3252248,1884458,1505568,15758002,813415,1140601,230991,89310,8026489,1420750,5985818,3909157,2884114,2509184,998247,11736893,2495996,3596855,21863944
2022-04-20,4103119,3998722,1151620,1114141,465787,3890336,3103988,568543,949583,27239081,23844536,3259613,1885865,1506963,15858442,814400,1141856,231669,89607,8029998,1421691,5987341,3922227,2885221,2508400,1000432,11736893,2495996,3596855,21890037
2022-04-21,4111720,4015791,1152251,1115442,465787,3892504,3106030,569347,1000472,27343088,24006254,3266368,1888906,1508373,15934437,815533,1143245,233137,89919,8032986,1422583,5988518,3936432,2886284,2514884,1001713,11736893,2498388,3596855,21909509
2022-04-22,4122722,4015791,1152538,1116281,470319,3894630,3107664,569722,1000472,27416764,24141333,3273382,1890953,1509536,16008181,816298,1144415,233966,90168,8035603,1423220,5989614,3948030,2887258,2517571,1002908,11786036,2498388,3596855,21933206
2022-04-23,4130862,4015791,1152892,1117175,470481,3895544,3109014,570076,1000472,27497335,24180512,3277557,1890953,1509536,16079209,816994,1145293,233966,90399,8037639,1423509,5990853,3959702,2887824,2519448,1003970,11786036,2498388,3596855,21933206
2022-04-24,4137436,4015791,1153129,1117735,470481,3896144,3110019,570257,1000472,27556289,24200596,3277557,1890953,1509536,16136057,817316,1145802,233966,90595,8039217,1423629,5991197,3969315,2888318,2520706,1004466,11786036,2498388,3596855,21933206
2022-04-25,4142983,4015791,1153506,1117822,470481,3898406,3111002,570405,1000472,27567552,24337394,3285970,1894278,1512812,16161339,817439,1146099,235276,90773,8040607,1424180,5991464,3976259,2888639,2521279,1004798,11786036,2498388,3596855,21978198
